"","Malignant cells_N","Malignant cells_T","FGFR2+ fibroblasts_N","FGFR2+ fibroblasts_T","ICAM1- telocytes_N","ICAM1- telocytes_T","FAP+ fibroblasts_N","FAP+ fibroblasts_T","ICAM1+ telocytes_N","ICAM1+ telocytes_T","MFAP5+ myofibroblasts_N","MFAP5+ myofibroblasts_T","CD73+ fibroblasts_N","CD73+ fibroblasts_T","DES+ myofibroblasts_N","DES+ myofibroblasts_T","THBS1+ Macrophage_N","THBS1+ Macrophage_T","VCAN+ Monocyte_N","VCAN+ Monocyte_T","MARCO+ Macrophage_N","MARCO+ Macrophage_T"
"ENSG00000124588",11.9505335014834,21.1512936662115,20.7582628447464,19.6443416306321,18.6991305063173,16.6035698793761,14.6658881613466,19.4587085239049,13.8070655226631,12.7604103363625,21.2953046451052,15.9018894089224,25.0477789668431,22.6039784823009,18.3848188955287,11.4440618357975,25.2304121788819,30.9313770551603,31.3703833595793,33.1798519490696,21.3955035963157,30.4605330849832
"ENSG00000198721",12.4131746181295,5.23598583567543,29.2557124676597,26.9378388433689,22.032389820572,13.7854869139683,22.618345249564,20.7831129391382,25.1021895683605,20.1552995592855,22.9167482526003,15.9909168733961,35.9416797121425,20.770183096137,26.3739683844167,23.1374366560774,18.7569545430302,14.1901296637001,8.3255352629651,6.92954431801719,14.7867093398496,15.059297684095
"ENSG00000124491",0,0.746198250396193,0.049124906183545,0.137343288823944,0,0,0,0.668601727564105,0.16453430950592,0.214278973234184,0.24113484488787,1.49753501201361,0.102659576937033,0.589742598603983,0,0.784306185984908,103.258715908454,84.8671109603624,22.939310988313,27.3586004261093,37.9661723582948,13.1940911525904
"ENSG00000111846",1.10638213263083,6.8995541646541,0.127610595688063,0.142405068903206,0,0,0.256298259209699,0.194385260888699,0.0250990358738934,0.12497238280295,3.79062805659332,3.48124352237636,0.386076472273538,0,6.87484590412689,3.38425042359066,6.80900317721854,3.57175524738086,4.43756697897202,1.24736258124656,11.2055056535357,5.50524058789
"ENSG00000197977",0,0,0.0343778715358888,0.22686366320286,0,0,0,0.589762424916237,0,0,0,0,0.493157076513054,0,0,0,0,0,0,0,0,0
"ENSG00000124523",14.0935146452218,6.42934507555826,5.21010849031498,4.22781705981376,5.50607782693807,0.529831479741756,2.20010387690965,3.48513632659073,3.35283649126205,2.43625305485417,7.7255190220295,0.426311521635892,5.61931401752702,7.64494911331049,4.93675388389524,4.85010387148587,6.54280691433725,4.06944843864303,6.19475728987272,2.61322710242886,0,3.67397309264344
"ENSG00000007944",44.4317067113507,35.5679578203066,55.5446460054782,37.2081028363405,30.4321688054705,18.7493861949448,61.5121319743391,22.8913842454378,60.1349924556133,37.2198907448497,61.0195060545545,43.5026467395744,53.3695161917941,27.6169459537339,43.3326944746685,29.1352130684985,52.0284889482524,38.6037780743919,38.6108439458085,27.5145153754452,53.1836291882324,28.7741211555478
"ENSG00000137198",0,3.25263320091039,2.32843514124326,1.06159218179413,0.245264926261447,0,0.382697066459182,1.75980579037262,0.930524287188906,1.58486286235997,0.10187069336402,1.90109969934176,1.30765066562405,3.24297181295849,1.72349897080808,8.12525361754694,0.982003452838124,2.04367921251683,1.16163574566895,0.524147290568905,1.86793452506594,7.23157208470262
"ENSG00000124789",35.321660903678,23.8083008448281,13.6848916092147,12.7505977441097,19.2471892701155,9.66279525090479,17.7252726093277,12.779659383045,22.7428772876136,20.6400345974727,14.5271390654306,11.7499399681684,14.5540328251994,21.8657955404038,11.3594302440141,9.84822195842312,14.6994233624688,13.9622406344543,14.3876623942226,12.8453945750934,1.44726935695225,15.7259883446259
"ENSG00000187566",1.5533799402199,1.57644799490175,0.620995420583124,0.0867310022320382,0.185413087679609,0,1.42773190491296,0.858370795111065,0.292401118440288,0.665081796024893,0.874326736142205,0.200717290163468,1.50742689890505,0.657448014068096,2.11152817666448,0.953237899599161,0.675999951374586,1.5898323348811,0.530665754746918,1.07752836404775,1.44726935695225,2.55881294681552
"ENSG00000137364",16.4391480642534,15.2499736858579,9.76352634273909,10.9815274027023,8.75411075500961,13.4298223361473,9.06837851625808,11.8472935010146,8.75084357289644,8.03392987617203,12.4508856756382,8.17323298206658,7.4895684457174,4.50387787576672,12.0084755105285,10.4194902746221,22.1378212214596,27.24307532975,13.5206576367837,19.94841689924,26.4335280414372,31.756121079192
"ENSG00000137393",0.451743542337901,4.5116552943404,0.277040432884969,0.474382261849895,0.663838316557857,0,0.112572615758258,1.11718779834886,0.77260803743942,0.0910911956731265,2.25512203462029,0,0.986018481319796,0.682996296774725,4.84476163019056,2.10547391245562,76.940897829346,62.0444341994845,86.519396433024,95.3138488286537,55.8999767239503,62.2967352595031
"ENSG00000172197",1.10339665817084,8.29712048008365,2.96517764587235,3.34854229571612,19.3282460637556,12.8936182833113,4.55016181970139,1.44170445063079,12.4324316923066,7.68015772088059,5.59295131155775,3.80775388887632,3.24044693199149,0,0.504266925382817,1.39540288643332,0.505570079727341,0.431334028407585,0.632691399970508,1.13528352689041,0,0.555426553340789
"ENSG00000112293",0.248408506694022,0,0.313952311982605,1.27024816981159,0.928161892630829,1.37173630928462,0,0.163298247056618,0.171836369828963,0.0546753924886108,3.87423773228882,0.362030106179844,0.436058121254624,2.2212774756128,1.50985403223222,0.662323945647497,0,0.0370890328233473,0,0,0,0.0684832999499629
"ENSG00000112294",6.18555877727717,7.07422957415089,1.22708784928947,1.91730822890856,1.0949320300539,0,1.2198855460421,1.60647924024265,0.985833412926644,1.45707651463731,1.66578854809245,1.8542898932842,1.25514241499376,0.65013931227314,2.67134433617526,1.148745508243,1.82168364416052,1.26475946825188,0.722611159151055,0.0706426235412753,1.44726935695225,0.821262611394785
"ENSG00000112304",14.3738073197885,21.3842897999778,18.7070576967534,16.6583812156854,17.3873949501994,22.6692438767696,20.8898574019241,18.0676034324197,16.0884395201451,14.8670626208111,18.9712327941434,21.4053912747581,19.5356559822598,12.7080804549477,16.6949224971147,11.3539927145872,17.4972617271744,30.2415246585363,8.40927320159665,11.5786333774458,18.1197520568456,33.2487378027304
"ENSG00000146039",0,7.49780123002741,0,0,0,0,0,0.0423768565145911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213760",0,0.92752842156868,1.58836872653368,0.654184467139019,1.48184187496076,0,0.503116952846152,0.515414440560484,0.660453089962931,0.245563833367365,3.68452515493128,0.947852500136593,2.00245764675203,2.04838768950424,0.709207237801367,0.10808515637482,0.0721864966584285,0.0567834118144164,0.632691399970508,0.0563372925580094,0,0.0385672871892576
"ENSG00000213722",14.8049217164013,36.9032280791871,51.6294398649284,44.7800908309989,44.0357051681426,32.4422816575111,45.7170031235086,46.6915330058808,34.4069945998924,32.5588446895591,72.4765666840537,61.3928405648533,96.8513118409447,48.390966133348,67.5991424061842,63.0305770775497,36.5847533473949,36.6370968285932,25.9140924046611,26.3850884142403,43.0370894134465,34.4147483518951
"ENSG00000204386",47.9293342386446,57.1857259031913,44.7819032840089,59.1238781324067,41.1964089943635,44.917020389233,54.7476901942804,67.3197515162339,52.4810388746897,45.1027254445391,40.0947691926806,46.3701907222135,38.869707429925,54.4977634059532,36.6649310570845,29.2144529484086,60.5936044183804,69.8902449868624,34.7034755146799,34.6328199502632,30.7687639064267,57.1154660616671
"ENSG00000204385",56.5429844473003,84.5677948976211,0.945389117663979,0.923538506537548,1.03772742781384,0,3.81176154089791,1.01692301950164,0.771331123510044,1.32889662853843,1.49852291401761,0,0.686981682700641,3.84515759885224,0,0.224995196826441,0.734561965295447,0.960361961385894,0,2.21773471907717,0,0.73561769376535
"ENSG00000204371",11.0952423973204,14.9151228364013,10.1596547948556,9.41810020824941,8.0124747643508,10.7190045118336,8.3830493745451,13.5093997710881,8.0272131046672,10.6583681779638,10.0284520624329,11.098905929899,9.02321854008898,4.50949920821813,15.9021191840177,9.66761776836581,11.6819188794382,8.84963401507273,7.51634406819076,6.1902299475038,4.09754421729889,8.20536165507212
"ENSG00000231852",0,0,0.308005016523793,0.117884531158896,0.784586002402981,0.529831479741756,1.40939026119553,0.225945416522378,1.285525803196,1.27940031687928,0,0,0.0201489158907395,0,0.34534983048833,0.665152889526543,0,0,0,0,0,0
"ENSG00000221988",1.70455427153922,0.612155604170428,1.88990381397943,1.71529056670326,2.49200911649832,1.37012801524302,3.41499185496743,2.85590047158178,2.27191154089934,3.07471075381521,4.46354374578446,1.84027946059419,2.27721952967925,2.27945992289277,3.83527732182145,3.03650764127747,1.10322975823732,0.971169408106494,0,0.0444798868207276,0,0.514083735798863
"ENSG00000241404",0.451743542337901,0.107142018147242,0.114057943824335,0.826804159923974,0,0,0,0.169037944103731,0.315371022448849,0.794580270998827,0.175403552931326,0.335586963553198,0.537823464594301,0,1.13076421406074,0.63449883478718,0.248955733641524,0.19524945105147,0,0,0,0.0760682846099471
"ENSG00000204310",5.25482081641694,11.6348716417348,17.0878449392853,16.5866423636313,16.665285640734,7.27944471548431,17.9478033226729,16.4077083113621,11.8526719895938,11.6061067297577,21.0739316047719,21.433600170439,13.639928508035,13.0923356832798,15.7369117019581,13.3893027925839,15.678996720703,13.5402239856877,5.13078897772476,8.46714118529307,21.0086760937369,11.9771113902529
"ENSG00000204308",14.9186758160823,14.1738444274146,19.0945013539974,18.5154233148774,21.8375545233875,13.6323268839117,20.8664151629341,14.5211421315008,22.8164144699914,15.5157363063127,33.5524387548453,20.5888749489051,19.4496632134689,10.305003229946,22.1542356612238,20.484033859532,18.2169185237574,15.0925609998725,17.6020949137185,11.0659113431989,12.3687376903513,16.0665987661292
"ENSG00000112473",27.3506893097819,20.3040505228135,27.4712779831518,35.1843802508327,29.4312938650963,41.2549726402649,30.5662816153294,47.8212503429884,30.8326442855545,39.1865526871086,25.4810518144223,29.0339115863193,27.5171715150844,40.7056821625271,20.542258434088,22.8449464179782,14.7270875635338,20.4878850261319,12.9005904121126,15.0497953904988,15.0043803614986,19.6238881398139
"ENSG00000204228",8.34593866962159,4.13511034323038,11.5340863628102,9.34512301257526,11.3393013156823,6.57110240366933,6.03397886283424,2.44800630523926,7.98268153156806,4.28336388966967,11.0676110782996,3.65408640596516,7.68738085725408,3.99516988047828,11.9455314526742,3.39534246402063,5.00302069750634,3.00100787560707,2.60475579031614,0.940490172016325,8.39712201515388,2.19625859791333
"ENSG00000204227",12.6778891931312,23.3302375607031,20.1233098493261,16.1149612678552,22.8275966396405,18.03914638948,22.5221879919985,16.369940999843,21.3529010906392,16.1063956309773,24.5386838774324,17.7901849635742,19.3036815763688,17.7610073323229,27.5811996904567,19.0769097514875,11.3532977350652,11.323997818164,8.20496251620637,10.9571356836688,4.38129425158846,13.2019251660532
"ENSG00000235863",9.60424673422256,5.55917586066866,7.86699999621491,5.49025239244551,9.32729879792758,7.18240807108974,10.3464543454585,7.05769922534139,6.78855515124898,7.67648443193552,9.61444100556847,5.10236353117548,9.54316094873015,5.94480496202768,9.14317210201189,9.12292064689128,6.42239161910624,8.55515408747492,2.90042360767305,3.42621050970624,9.55841176306812,9.68025739970921
"ENSG00000161896",0,0,1.02966682866572,2.43048476902246,6.24554888279633,3.05695697004581,4.80066489948977,2.90292313670807,8.72620182605068,10.1361208479012,0.163027460996811,0,0,0,1.17010006212937,0,0,0,0,0,0,0
"ENSG00000272325",4.96771394499312,22.4876895248308,40.8503352235647,26.6333958039053,41.3020122882544,33.2279202180751,25.1251216262281,21.665155220347,38.9035436876156,25.6387736420049,34.8951891727326,38.7779331808194,22.4738385409216,26.4686196559322,43.8077122544942,22.9553641865207,29.6191215995662,26.0067116726418,12.6335818319781,15.0867447329296,7.56056562737724,19.4768473818069
"ENSG00000096060",27.9381051383918,16.8507370996032,69.2409832297823,36.118562603346,59.4406565166811,26.9954109368011,63.0742445859314,41.3822542671653,72.5655201537666,38.6660710145509,54.5667856241965,19.4200152186032,100.545206637361,79.3574027672922,56.2849419900356,50.1636283414068,106.555851540944,88.9448069835355,104.691858469703,109.550239068033,114.530782327665,93.2269124212087
"ENSG00000137168",1.19757100284319,3.59465857755349,6.06554471699867,8.34589312307437,11.1026436883559,9.90671716214564,9.3479687916589,11.5125560384924,6.7627217386729,12.7808750324784,7.14394681309618,5.12060007289318,6.41082905540583,20.1348930881134,7.89941060170508,10.6919519137569,4.54895438111273,6.66165436080325,2.57355316127584,5.28571356486871,0,8.32557239536901
"ENSG00000112130",4.39816687252523,25.5047534981323,15.8816098983617,11.1758679565487,13.2066721916868,16.9233442429326,12.1606984467573,13.9486629508446,16.1393114123077,14.0192828883973,13.6057500354513,10.3999374341015,14.2928149088882,21.6353264976577,11.3765659193062,19.3355646751434,8.18289589480984,8.25604482105662,3.781169520182,4.51438217027039,7.47237733779542,8.35779378777522
"ENSG00000137200",24.4850510535117,13.9491774123349,5.34021710159832,4.34626302632245,5.33820427235474,7.09393265174493,7.77121276032659,5.46699688155089,7.15827693459832,6.09383444008446,7.59212444401583,2.6298011649851,4.33782061970092,1.51225174316916,7.38366711415971,4.76157482220242,6.41413651594096,5.96489504589788,3.03339618287628,3.84694101372136,2.37095155042278,5.55167697606844
"ENSG00000124767",15.1071029659765,16.251800752005,31.5318342462203,26.70655650312,36.2069343764211,27.3809073582129,33.1332323018649,28.513996265892,28.0626523281271,21.712742462716,30.7495678595726,27.7846690842512,31.5376474706231,31.6081062317248,40.4332468571194,30.3567124808749,30.7523589202895,27.0395123348427,41.9525526981278,23.9759623908041,29.23353455258,25.5164255002129
"ENSG00000124615",0.450378854326581,0,11.0591571791164,6.32665300630834,19.9203828630119,6.40184797417836,5.39917644082169,4.05125307286227,24.5388181246594,7.91821971413721,3.64073757589196,5.02259597009747,7.57243555080925,1.68457009052796,6.18669114885729,4.23723915509826,0.273514303677006,0.381760045360961,0,0.122750189666682,0,0.318929180450782
"ENSG00000124596",34.187710731959,10.7932227907486,25.3258571981892,14.4178454562902,24.0384559628858,16.5797642083809,23.6842886409991,13.7223160451419,21.3066589011045,14.5000011035655,21.6373801972921,11.2323907536937,24.0682332211926,15.1299847171379,23.4280120726039,15.4084968718686,18.2510562491323,13.0491681033623,16.3554454039063,10.8547465078527,15.7967625552279,12.6151044995097
"ENSG00000164663",0,4.80099679727427,3.29105050642276,3.97476495950913,2.99418760791944,1.51253225210295,2.04613390897318,3.33515367992735,2.93679954652622,1.63896935559886,3.3957472640745,3.5074677731601,2.00612162194446,1.48600099851142,1.76701733655638,0.708316808581151,1.85069811214602,2.30133730550053,1.61606692854794,0.80960460372895,1.44726935695225,3.26761134251086
"ENSG00000024048",16.8697998535956,37.1930577237368,23.7476199990976,15.8834658266241,26.2745649755329,8.47064546818507,26.4722025689662,15.8242588032281,24.9279181045422,17.1179398224572,30.4420056567638,10.950214844564,25.6007208461251,9.83049918041834,27.7213435955889,18.7076937627083,16.6648733954372,16.9577466845381,10.6182101271003,11.0219122459105,21.8707542796735,16.4584838541054
"ENSG00000124713",0,0,0.122882439756272,0.20829974857635,0.483971125420092,0,0.680981515713973,0.119794700080816,0.205676705466074,0.242893556746044,0.306143176964231,0,0.051325704934255,0.682996296774725,0,0,0,0.203779132863609,0.787754319021366,0.423618316494039,2.2461102859503,0.338606618173801
"ENSG00000171453",6.05320494580621,14.6671431878635,6.6610173008752,7.93945461845457,8.57807001628081,4.36231167259367,7.94879334087307,7.47989393786818,8.85325969823836,6.35411675215513,6.34511834576774,2.23404636309349,5.39239276316803,10.4213232856,7.03137770928806,5.66299275075234,3.91670448309427,4.53185965572659,2.54745856528032,3.79195965179683,5.13021093774887,5.93458118303928
"ENSG00000170734",29.0485677693256,20.643019770582,3.3986594738606,2.50172565308044,4.23627707322644,0,1.30291374377722,2.51896608239392,2.01310493893299,2.32963649147214,1.26645996008354,2.12446118074878,3.94708296730369,1.59433806843901,4.19857273086139,2.4770357472609,0.883815327539388,1.52864859556485,0,0.673509913444515,2.9727784531816,0.920540925267568
"ENSG00000112759",1.4236861613653,8.92363824590227,7.77179823959484,5.61205351635864,4.06933535118086,0.471513677180155,2.56549222437081,2.65220156243261,1.37566573367958,1.28754500239871,7.05413672220057,1.56889357395057,23.1240907952319,4.33841659075305,17.8046971127579,9.29190741154602,12.9447770437157,13.5603214470342,7.07631684974602,4.5463213959916,6.933584673312,11.8402450345739
"ENSG00000157593",13.5988620430273,11.1517019883895,13.3283439532456,20.5222699262955,18.8821147177013,13.6712892279293,21.1551608697373,20.8858504304494,20.0957842141263,23.3010480154138,16.308668193279,18.5220478730796,13.4029431171951,21.0178744330839,11.6780767777143,16.569987299709,14.0660663502036,20.6080864130728,12.3272610369034,16.1024206837406,5.56898734285794,20.1407642712893
"ENSG00000146233",9.22709950074987,5.881752639419,2.05839077039579,1.99797075201115,6.6325588987572,6.38271465169405,4.6286693212299,2.52028056104519,2.34329944253665,1.67692457106451,4.39156303055568,2.57560905073354,10.5586818740988,4.42252424343742,8.08426421426463,2.822668813681,0,0.043315094978775,0,0,0,0.0443906071012807
"ENSG00000153291",0.56964130897001,8.13174326001282,4.25486317483972,4.70435583917342,3.15152627732499,2.69093088055311,5.48710369226348,2.33352321457488,3.12203889055527,1.6491192636964,5.05520631357331,3.70464002469865,4.58022483878201,3.12144052758664,6.73029373096827,3.92653670960883,0.121480066846811,0.0407951990589739,0,0.625286735314541,0,0.234393332730553
"ENSG00000146070",0,1.63376690521274,0.395380738155536,0.486865064120281,1.06606045181693,0,0,0.449611271775593,0.319770152551651,0.711929223934723,1.4119926771593,1.10446638689623,0.609202457299093,2.14200055150644,0.561222568285431,1.41243044847301,81.0046599238408,104.70313022644,48.3684387825076,55.4671275944332,49.2650025300907,102.300420154766
"ENSG00000112077",0,0.359573218125928,0,0,0,0,0,0,0,0,0.219950726907981,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243955",11.9229381049362,0.217311845241392,0.105485906168543,0,0.535640257055065,0,1.71844841907986,2.1759008213584,0,0.0575572792643679,0.0476645402637122,0,0.221811766496364,0,0,0,0,0.0346144019463456,0,0,0,0
"ENSG00000170899",4.7075739892331,0.107142018147242,28.8311640705503,22.8318642861452,21.7135103332718,15.6292159362399,20.7490014994171,13.1563915875278,19.1881325095537,14.1087928866616,29.2510365275663,16.244644718001,31.0307634419897,21.6392405887366,27.0051757954042,16.7391851087908,1.28803719346408,0.387855253757754,0.68449153686173,0.172221334213582,2.37095155042278,0.0942813231351073
"ENSG00000012660",0.534771793136994,20.8767816044445,15.5561991417688,21.9959125097916,16.2511707614705,22.7919485556073,19.7276485219734,31.3900153361497,21.6502427026737,29.1460151321604,16.389645941899,25.4086601323273,10.9461697192921,40.9205755244779,19.0209964753694,19.8023702628917,19.8626016466066,29.2880639789839,36.0078019999399,38.4127773862015,21.165871567294,32.5199463615566
"ENSG00000001084",8.91948342658242,35.3850380041839,13.4771674284138,13.6314224218853,36.8409508943953,28.0926929550721,29.2648493703491,12.808290897416,52.6978643892677,37.7253346771981,38.5922312756068,31.043232145769,7.34900308692896,14.7563260734545,20.3332510051994,8.65599333757753,89.8096714104425,59.130132860048,38.9949048201995,19.2196703959946,57.8115463535925,39.253760071121
"ENSG00000146151",0,0,5.32620713397987,3.58609394565664,10.6351583454345,5.31717232203556,6.01279937032409,1.19187687514586,8.52722360295034,6.37138970473238,5.16693177616415,1.29516704905634,0.327614684932019,0,0,0,0,0,0,0,0,0
"ENSG00000112309",0,2.45349585493871,2.16626806327541,0.879058274874089,3.63629641336919,4.76481665173076,2.76931252547094,1.1961649075361,1.40119144382796,1.41366832705295,0.857518053397419,3.27839071692915,1.81961047339725,3.13811926361663,1.95413046794438,3.89847513978481,1.19536629694046,0.578459309058674,0.325083440082659,0.182364113570087,3.19632778716478,0.421767931804631
"ENSG00000156508",285.270026757567,215.83308127663,313.689166158679,302.322063774261,282.835153420388,275.675858085402,311.893852528004,287.995854680148,291.378394664678,292.219392348113,296.127305491864,289.699241732904,307.825490869294,299.257420968927,319.465014827087,301.081850351647,279.782565873293,255.804584836033,302.926596845145,272.21422605596,293.964989282322,252.422810105288
"ENSG00000119899",3.67731717452168,5.00977726587393,4.77952426237371,5.76370984442071,4.7244320932875,6.99626628518428,2.66999493966618,10.5402377595836,6.91478609196453,9.42577932356422,3.88220846064771,6.61271675733383,8.40873154714319,6.73997678198939,6.577685346519,3.81032669653056,13.2117959519343,19.1963041724983,6.85223836885704,17.0888661845836,5.4273438317264,21.7295895963891
"ENSG00000112695",96.7881939817387,71.4860002122188,79.9447059064934,82.3243503476101,93.5453014327647,88.4342637949901,85.3696183903249,92.2671289368926,84.9539557549525,85.0165439444129,101.216631184857,108.103906850271,82.3319026771145,89.5707226508259,93.0044631337524,108.324499805628,78.3208406141021,90.2827906323655,79.9386484081672,89.2979367082852,89.6234554779041,103.399460247802
"ENSG00000118402",3.23898836834952,1.70528381297003,7.27485722886415,7.05640454087254,7.12202394769808,7.71258864630071,4.29460303239777,5.30777903012979,11.2783757387328,7.47960495749467,7.48185210576186,4.22430367443632,5.94660007017455,2.14552888029614,6.60550428501792,5.7552014026885,0.0675525196048519,0.0798879600013972,0,0,0,0.06342545625838
"ENSG00000083123",14.0118245155755,10.4870711388293,9.98663578235571,6.43260547997988,6.05000488461009,1.84849918742063,7.49666246790173,5.6334116401028,7.0212336927938,8.03094092701855,7.12865860759639,10.1855018221467,22.9337198970604,3.30976690023236,9.36875422616528,8.12893044740752,6.74914650556922,3.94210882121893,4.23527452186167,2.3364839057872,0,4.3511117974509
"ENSG00000013375",14.6222468431014,12.6608639343777,14.3512630928977,20.0586653023566,13.874726779614,15.1618676823011,16.1878912573957,26.0321446705507,12.9079117987347,24.4904333861768,10.6953391479848,20.3583726391418,18.677906962266,15.3512215449579,10.1515169816256,20.1938967171591,6.87146982403564,9.06831606691842,7.50948561145738,15.024580172329,4.5270495412153,9.95068752625893
"ENSG00000013392",1.54075974515787,3.23894170706477,4.12831525994042,4.64911114836343,2.95815825374641,0.634759263613461,0.970695961509475,5.52988384108363,2.930865260943,4.39524548548496,4.33660555670471,2.48279731352176,4.45482187381923,4.32440327575244,6.42400141682784,5.61941010522384,1.81073233835257,2.5114436053788,4.76166271247962,1.45335023520763,0,2.55003592803366
"ENSG00000065833",0.468677090468914,5.75487266825049,6.90200094626358,2.34108966331315,3.25676782648365,6.18076472783497,9.80478704178825,3.05472644936314,5.24727706076084,5.47819321536233,20.5801849955549,12.3502696872205,5.95748561767299,7.31486088635493,11.3863805520399,6.20419012366273,28.1430032230628,25.1231934857688,0,0.83738552531056,9.4181779505551,12.8668928821678
"ENSG00000065615",5.57252149534187,18.1245876645335,9.10131894232701,10.9438398911014,4.18594935695251,1.66552625175651,6.65397171682253,6.93623567722635,6.84120640942787,7.61436152740533,11.146928649969,3.69513989325793,6.99434565290255,4.77614090158295,5.17334199569224,12.5825011579024,25.3761796981453,29.6802782821703,33.6096235984585,29.9332213512535,20.3438589908357,31.2086285894615
"ENSG00000135318",1.94807930533125,5.00933060123826,4.03233733279674,9.68633723826136,1.49886839406482,0.797861320783158,3.95736949845833,13.4689659606905,0.0250990358738934,0.320411955161837,1.85765257889338,8.83726308977627,30.1382557987004,67.862416422626,17.5499348764584,15.9350444227277,0,0.440303153756085,0.357746515308792,5.79482116475998,2.72704585676989,9.76651721323801
"ENSG00000164414",12.5828797580554,3.76666950024043,11.4949825273532,11.0125456756255,12.3359488064672,6.05373159972894,10.2626872682293,8.84768278473986,11.0126296490658,11.2271434096572,10.8542483959193,8.97735834150355,11.2375574124747,11.6306039454389,13.177569825205,9.36852266550098,8.81658798488732,7.94671258077458,5.37628039734252,5.25987866424445,13.4007899158374,7.25696340043242
"ENSG00000111880",5.98210361271958,13.1716403957718,6.15755100317363,4.14113171016515,6.45327070595607,7.08916988795374,6.75383810673791,6.10900262317446,5.24394794091884,5.3533739894252,7.04636806988779,8.51267687807309,5.38479659499208,5.06051460927134,7.54593427506482,6.29439663264746,7.39516687090139,5.56950268882227,3.96928491885904,7.54077187781339,2.72704585676989,6.66311947662915
"ENSG00000198833",14.614431403363,26.1450831428805,20.3703608803275,22.5692288884186,23.5918409302644,32.9944487384899,28.4912605896313,27.804111328244,23.6272503832273,28.3505908970883,22.7318770633132,22.9825683964661,18.8991004162334,19.2036382084626,24.1146902770234,27.85959761363,23.6731337181117,32.6093693507709,39.8296493425986,60.2232783532444,34.0146525180979,47.836680305931
"ENSG00000132423",2.3035605515958,2.5395528899048,4.44782144276653,3.05381004463549,3.38818154722291,1.03932264775854,1.82652710657555,3.64158705177514,4.36430322843732,3.84521569528001,6.07231929024954,1.94644139803221,4.99206626262121,0.50902277192963,7.44545110498947,2.72495612158034,0.870099774206771,1.76992059123682,0.665523742925939,1.07271041924989,0,1.99060531319637
"ENSG00000123552",5.87190694498042,12.247056338618,5.31736030993774,5.72387273096716,4.70837822591792,5.47809591209481,6.74330329621547,4.41380454194908,3.66532258734314,5.13676863209615,6.4496260363001,1.59838332864117,4.6823608341733,3.95560971161638,3.63819404909514,6.83628941143249,2.63708936793959,2.15957621964755,2.64939309650555,1.28640094562633,0,2.95942592366474
"ENSG00000085382",0.600070910507331,1.04843983503074,6.609429721703,5.93237617502618,4.48672094184057,2.95094894730185,5.14173831728948,4.00442482525524,4.91742664661718,3.6329149397155,7.26220162314993,9.16806977165647,5.35824984892953,14.012080746902,6.68472236430359,5.08167990380914,2.66113695512562,2.6959213869913,2.42538001085516,1.59409554937346,0,1.3089716418384
"ENSG00000085377",51.7806314417865,23.4995393135135,7.55504072488208,6.65925320904359,5.75924491729217,1.77932390673559,5.47796325544377,5.8702024234324,7.4674686995345,6.53035529417972,8.14646622471937,3.75291013025187,7.25132585569748,6.58683402595761,3.50362796247324,6.55653281992536,5.38734972612131,6.26899263944108,4.30413217363839,5.16532540670082,2.37095155042278,7.80351732640488
"ENSG00000164494",16.2599589368255,4.16267566066145,7.06576382107176,5.80266430878597,8.72364001815093,8.64215490440689,5.477739125603,7.49739469394727,9.04331362373454,9.10196902004065,8.49444371219145,5.84569377368258,8.15459481500497,5.1960749119442,8.52996837632198,10.1203695432808,7.58816885483676,5.57490528676395,3.69849015942722,5.33732596932834,2.16836001987112,7.71304464140641
"ENSG00000135587",2.55715696551933,14.591240627528,3.93432393153618,4.57390667514151,4.46345288959967,1.67165220923784,2.70007166935639,3.89212455526249,5.19706401924527,4.27998179929918,2.14768085697253,2.97359145551138,3.41300587272907,2.65441050839284,0.794760984183159,1.59345006718518,3.35783482437493,4.99074959090188,4.94348477184615,5.12496679741702,0,7.04132742804644
"ENSG00000155085",16.0974676946584,14.8755144583421,3.43751904890322,2.41567183652372,4.56598678897814,1.93967902267128,2.27073170281979,1.62687067308864,3.57115562307015,1.0694414424562,4.14169722699,0.9782044095313,3.86263485891642,1.41441739670024,4.16296746907953,7.44080623294304,2.07478448037464,2.02671918349203,1.82295487749269,1.56538357669608,9.86220634300081,2.04185649695877
"ENSG00000112367",4.73540913343947,6.30206771658487,3.68938647680445,2.13186259474955,5.08730202506871,2.62946792433117,0.904057890982517,2.32703866781422,2.48125634091989,1.58559470252228,4.97586268959078,9.58549305350884,3.1941433812867,4.23311610520206,3.52734126125269,6.18336804593452,5.60159137919767,7.86676761232668,3.15075848145346,4.92297556044101,4.66288812472461,8.86799208497098
"ENSG00000203797",2.01275419046382,0,0.755955385394232,0,0.392735401314091,0,0,0.362074500457435,0.683294020698556,0.463645523314215,0,0,0.124899335037728,0.589742598603983,0,1.02413722617567,1.58447167580255,1.54939813294613,1.71026395082348,1.47702031773287,2.72704585676989,1.53212278281544
"ENSG00000004809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578174802383208,0.470769218796137,2.15916519745772,1.56413175440925,2.0578820347125,0,2.73128090334595
